X,Y,OBJECTID,ARC_Street,ARC_City,ARC_State,ARC_ZIP,PSC_NUMBER,School_Type,County,School_Name,Grades
-8412910.4575,4632414.1221,1732,1201 Ocean City Road,Salisbury,MD,21804,22.003,Elementary,Wicomico,East Salisbury Elementary School,3-5
-8573303.8772,4720637.6177,1733,631 Silver Spring Avenue,Silver Spring,MD,20910,15.108,Elementary,Montgomery,East Silver Spring Elementary School,HS-5
-8648724.9078,4811556.0532,1734,1320 Yale Drive,Hagerstown,MD,21741,21.045,Elementary,Washington,Eastern Elementary School,3-5
-8571723.3445,4723400.1824,1735,300 University Boulevard East,Silver Spring,MD,20901,15.037,Middle,Montgomery,Eastern Middle School,6-8
-8512946.3703,4768325.4769,1736,1100 Mace Avenue,Baltimore,MD,21221,3.075,High,Baltimore,Eastern Technical High School,9-12
-8469692.6265,4689396.5064,1737,305 Glenwood Avenue,Easton,MD,21601,20.005,Elementary,Talbot,Easton Elementary School - Dobson Building,PreK-1
-8469507.0468,4689247.1528,1738,307 Glenwood Avenue,Easton,MD,21601,20.01,Elementary,Talbot,Easton Elementary School - Moton Building,2-5
-8467722.0137,4686667.1914,1739,723 Mecklenburg Avenue,Easton,MD,21601,20.002,High,Talbot,Easton High School,9-12
-8468925.4697,4687960.4722,1740,201 Peachblossum Road,Easton,MD,21601,20.004,Middle,Talbot,Easton Middle School,6-8
-8514070.4143,4717373.905,1741,420 Fifth Street,Annapolis,MD,21403,2.035,Elementary,Anne Arundel,Eastport Elementary School,PreK-5
-8559181.3466,4819061.7719,1742,3100 Swiper Road,Manchester,MD,21102,6.055,Elementary,Carroll,Ebb Valley Elementary School,PreK-5
-8783312.8261,4815740.7443,1743,17000 National Highway SW,Frostburg,MD,21532,1.013,Alternate,Allegany,Eckhart Alternative,6-12
-8534051.9693,4771168.8284,1744,2835 Virginia Avenue,Baltimore,MD,21215,30.199,PreK-8,Baltimore City,Edgecombe Circle Elementary/Middle School # 062,PreK-5
-8509902.4719,4756100.977,1745,7201 North Point Road,Baltimore,MD,21219,3.056,Elementary,Baltimore,Edgemere Elementary School,PreK-5
-8522295.9349,4712747.2514,1746,121 Washington Road,Edgewater,MD,21037,2.033,Elementary,Anne Arundel,Edgewater Elementary School,K-5
-8493423.5434,4782482.6004,1747,2100 Cedar Drive,Edgewood,MD,21040,12.054,Elementary,Harford,Edgewood Elementary School,PreK-5
-8492396.4654,4782673.0947,1748,2415 Willoughby Beach Road,Edgewood,MD,21040,12.009,High,Harford,Edgewood High School,9-12
-8492301.1739,4782474.9549,1749,2311 Willoughby Beach Road,Edgewood,MD,21040,12.014,Middle,Harford,Edgewood Middle School,6-8
-8535549.9004,4766047.583,1750,1900 Edgewood Street,Baltimore,MD,21216,30.262,Elementary,Baltimore City,Edgewood PreK-5 # 067,PreK-5
-8579134.5034,4730397.9005,1751,12501 Dalewood Drive,Silver Spring,MD,20906,15.142,CareerTech,Montgomery,Edison (Thomas) High School,N/A
-8540340.924,4764581.8778,1752,1600 Langford Road,Baltimore,MD,21207,3.101,Elementary,Baltimore,Edmondson Heights Elementary School,PreK-5
-8536942.3074,4763663.1773,1753,501 Athol Avenue,Baltimore,MD,21229,30.246,High,Baltimore City,Edmondson High School Building # 400A,9-12
-8567585.7388,4716487.8316,1754,6110 Editors Park Drive,Hyattsville,MD,20782,16.259,Elementary,Prince George's,Edward M. Felegy Elementary School,PreK-5
-8579072.5768,4727289.3717,1755,11135 Newport Mill Road,Kensington,MD,20895,15.031,High,Montgomery,Einstein (Albert) High School,9-12
-8566994.4451,4780493.9952,1756,1021 Johnsville Road,Sykesville,MD,21784,6.02,Elementary,Carroll,Eldersburg Elementary School,PreK-5
-8557070.9095,4720837.7015,1757,7601 Hanover Parkway,Greenbelt,MD,20770,16.002,High,Prince George's,Eleanor Roosevelt High School,9-12
-8449072.9621,4798675.3203,1758,41 Racine School Road,Elkton,MD,21921,7.024,Elementary,Cecil,Elk Neck Elementary School,K-5
-8541424.2906,4752324.4236,1759,7075 Montgomery Road,Elkridge,MD,21075,13.02,Elementary,Howard,Elkridge Elementary School,K-5
-8541422.5497,4752135.8905,1760,7085 Montgomery Road,Elkridge,MD,21075,13.054,Middle,Howard,Elkridge Landing Middle School,6-8
-8441923.5111,4811226.134,1761,110 James Street,Elkton,MD,21921,7.032,High,Cecil,Elkton High School,9-12
-8441405.7008,4810939.3307,1762,615 North Street,Elkton,MD,21921,7.029,Middle,Cecil,Elkton Middle School,6-8
-8550516.9133,4757552.4771,1763,4445 Montgomery Road,Ellicott City,MD,21043,13.026,Middle,Howard,Ellicott Mills Middle School,6-8
-8591290.2734,4804632.4542,1764,119 North Main Street,Union Bridge,MD,21791,6.044,Elementary,Carroll,Elmer Wolfe Elementary School,PreK-5
-8518168.6329,4771796.0272,1765,531 Dale Avenue,Baltimore,MD,21206,3.072,Elementary,Baltimore,Elmwood Elementary School,PreK-5
-8653021.9632,4810452.7459,1766,1221 South Potomac Street,Hagerstown,MD,21740,21.032,Elementary,Washington,Emma K. Doub Elementary School,K-5
-8608263.6316,4822869.5325,1767,300 South Seton Avenue,Emmitsburg,MD,21727,10.006,Elementary,Frederick,Emmitsburg Elementary School,PreK-5
-8496924.4506,4791604.0446,1768,2502 Tollgate Road,Bel Air,MD,21015,12.038,Elementary,Harford,Emmorton Elementary School,K-5
-8552675.1086,4708395.2208,1769,1300 Campus Way North,Mitchellville,MD,20721,16.219,Middle,Prince George's,Ernest Everett Just Middle School,6-8
-8515182.3026,4620679.9482,1770,22790 Maple Road,Lexington Park,MD,20653,18.01,Middle,St. Mary's,Esperanza Middle School,6-8
-8513708.1458,4766061.7512,1771,100 Mace Avenue,Essex,MD,21221,3.055,Elementary,Baltimore,Essex Elementary School,PreK-5
-8530406.0601,4765676.2704,1772,1624 Eutaw Place,Baltimore,MD,21217,30.267,Elementary,Baltimore City,Eutaw Marshburn Elementary School # 011,PreK-5
-8560773.0411,4663715.793,1773,1000 Bannister Circle,Waldorf,MD,20602,8.019,Elementary,Charles,Eva Turner Elementary School,PreK-5
-8523018.1999,4621774.242,1774,43765 Evergreen Way,California,MD,20619,18.031,Elementary,St. Mary's,Evergreen Elementary School,PreK-5
-8464081.6679,4578631.9309,1775,4005 Smith Island Road,Ewell,MD,21824,19.011,Elementary/Middle,Somerset,Ewell Elementary School,PreK-7
-8585305.8586,4735392.2491,1776,14501 Avery Road,Rockville,MD,20853,15.224,Alternate,Montgomery,Ewing (Blair G.) Center,N/A
-8557052.9508,4710420.7411,1777,7910 Scott Road,Landover,MD,20785,16.245,Elementary/Middle,Prince George's,EXCEL Academy Public Charter,K-8
-8565702.5121,4657037.9435,1778,5998 Radio Station Road,Laplata,MD,20646,8.012,Special Education,Charles,F.B. Gwynn Center,PreK-8
-8566903.7684,4732402.2148,1779,13313 Old Columbia Pike,Silver Spring,MD,20904,15.265,Alternate,Montgomery,Fairland Center,N/A
-8566717.1983,4734706.3646,1780,14315 Fairdale Road,Silver Spring,MD,20905,15.098,Elementary,Montgomery,Fairland Elementary School,HS-5
-8559913.2795,4709787.8344,1781,6501 Columbia Park Road,Landover,MD,20785,16.26,High,Prince George's,Fairmont Heights High School (Replacement),9-12
-8526360.2547,4767260.9764,1782,2555 Harford Road,Baltimore,MD,21218,30.219,High,Baltimore City,Fairmont-Harford Building # 456,9-12
-8676423.6989,4817239.9594,1783,12808 Draper Road,Clear Spring,MD,21722,21.048,Environmental Education,Washington,Claud Kitchens Outdoor School at Fairview                   ,Outdoor
-8591322.8573,4732842.0782,1784,1800 Greenplace Terrace,Rockville,MD,20850,15.04,Elementary,Montgomery,Fallsmead Elementary School,K-5
-8538767.04,4773765.9241,1785,3801 Fallstaff Road,Baltimore,MD,21215,30.148,PreK-8,Baltimore City,Fallstaff Elementary/Middle School # 241,PreK-8
-8506467.9042,4796796.243,1786,2301 Carrs Mill Road,Fallston,MD,21047,12.001,High,Harford,Fallston High School,9-12
-8506283.4915,4796722.4809,1787,2303 Carrs Mill Road,Fallston,MD,21047,12.03,Middle,Harford,Fallston Middle School,6-8
-8587769.1556,4728435.5601,1788,7000 Old Gate Road,Rockville,MD,20853,15.242,Elementary,Montgomery,Farmland Elementary School,K-5
-8576622.4602,4740901.0619,1789,16915 Bachelor's Forest Road,Olney,MD,20832,15.197,Middle,Montgomery,Farquhar (William) Middle School,6-8
-8542458.2506,4767990.3781,1790,6700 Richardson Road,Baltimore,MD,21207,3.102,Elementary,Baltimore,Featherbed Lane Elementary School,PreK-5
-8528328.0463,4761504.0251,1791,1040 William Street,Baltimore,MD,21230,30.023,Elementary,Baltimore City,Federal Hill Prep PreK-5 # 045,PreK-5
-8435757.9776,4677416.5733,1792,302 South University Avenue,Federalsburg,MD,21632,5.007,Elementary,Caroline,Federalsburg Elementary School,PreK-5
-8531857.2822,4748086.6835,1793,105 Packard Avenue,Glen Burnie,MD,21061,2.124,Elementary,Anne Arundel,Ferndale Early Education Center,PreK-K
-8595536.712,4738719.6972,1794,1 School Drive,Gaithersburg,MD,20878,15.02,Elementary,Montgomery,Fields Road Elementary School,PreK-5
-8546810.1392,4808108.8387,1795,3725 Mount Carmel Road,Upperco,MD,21155,3.178,Elementary,Baltimore,Fifth District Elementary School,K-5
-8745767.0697,4822635.0251,1796,22000 National Pike SW,Flintstone,MD,21530,1.02,Elementary,Allegany,Flintstone Elementary School,PreK-5
-8571099.6088,4694078.0267,1797,800 Comanche Drive,Oxon Hill,MD,20745,16.048,Elementary,Prince George's,Flintstone Elementary School,PreK-6
-8590653.5733,4744465.9622,1798,18425 Flower Hill Way,Gaithersburg,MD,20879,15.147,Elementary,Montgomery,Flower Hill Elementary School,PreK-5
-8582017.816,4736895.4708,1799,4615 Sunflower Drive,Rockville,MD,20853,15.217,Elementary,Montgomery,Flower Valley Elementary School,K-5
-8520217.8471,4733603.1624,1800,175 Arundel Beach Road,Severna Park,MD,21146,2.086,Elementary,Anne Arundel,Folger McKinsey Elementary School,K-5
-8569796.0388,4759876.9192,1801,13500 Tridelphia Road,Ellicott City,MD,21042,13.081,Middle,Howard,Folly Quarter Middle School,6-8
-8571874.0896,4695326.6278,1802,200 Talbert Drive,Oxon Hill,MD,20745,16.12,Elementary,Prince George's,Forest Heights Elementary School,PreK-6
-8503179.6793,4805979.0908,1803,2407 Rocks Road,Forest Hill,MD,21050,12.043,Elementary,Harford,Forest Hill Elementary School,K-5
-8573830.7565,4726422.7881,1804,10830 Eastwood Avenue,Silver Spring,MD,20901,15.057,Elementary,Montgomery,Forest Knolls Elementary School,HS-5
-8502943.0451,4803536.3572,1805,100 Osborne Parkway,Forest Hill,MD,21050,12.048,Elementary,Harford,Forest Lakes Elementary School,K-5
-8592345.8654,4743916.8459,1806,651 Saybrooke Oaks Boulevard,Gaithersburg,MD,20877,15.191,Middle,Montgomery,Forest Oak Middle School,6-8
-8537002.635,4769414.801,1807,3701 Eldorado Avenue,Baltimore,MD,21207,30.167,High,Baltimore City,Forest Park High School # 406,9-12
-8553787.1761,4741041.4168,1808,9550 Gorman Road,Laurel,MD,20723,13.047,Elementary,Howard,Forest Ridge Elementary School,K-5
-8572230.5548,4689619.8362,1809,8300 Oxon Hill Road,Fort Washington,MD,20744,16.214,Elementary,Prince George's,Fort Foote Elementary School,PreK-6
-8538609.1152,4779207.1368,1810,3310 Woodvalley Drive,Baltimore,MD,21208,3.09,Elementary,Baltimore,Fort Garrison Elementary School,PreK-5
-8766187.2474,4814385.7487,1811,500 Greenway Avenue,Cumberland,MD,21502,1.011,High,Allegany,Fort Hill High School,9-12
-8513357.7244,4740799.884,1812,1720 Poplar Ridge Road,Pasadena,MD,21122,2.031,Elementary,Anne Arundel,Fort Smallwood Elementary School,PreK-5
-8569969.8728,4680079.7196,1813,1300 Fillmore Road,Fort Washington,MD,20744,16.21,Elementary,Prince George's,Fort Washington Forest Elementary School,PreK-5
-8524725.2158,4765868.2855,1814,2710 East Oliver Street,Baltimore,MD,21213,30.27,PreK-8,Baltimore City,Fort Worthington Elementary/Middle School # 085,K-8
-8494253.0031,4799440.527,1815,517 Fountain Green Road,Bel Air,MD,21015,12.033,Elementary,Harford,Fountain Green Elementary School,K-5
-8657654.3828,4803749.9801,1816,17145 Lappans Road,Hagerstown,MD,21740,21.043,Elementary,Washington,Fountain Rock Elementary School,K-5
-8651556.3505,4817929.3566,1817,901 Northern Avenue,Hagerstown,MD,21740,21.046,Elementary,Washington,Fountaindale Elementary School,K-5
-8537588.5825,4729314.7932,1818,979 Waugh Chapel Road,Gambrills,MD,21054,2.01,Elementary,Anne Arundel,Four Seasons Elementary School,PreK-5
-8598565.9853,4746371.5125,1819,19315 Archdale Road,Germantown,MD,20874,15.1,Elementary,Montgomery,Fox Chapel Elementary School,PreK-5
-8565318.4388,4726729.1986,1820,11011 Cherry Hill Road,Beltsville,MD,20705,16.101,Special Education,Prince George's,Frances R. Fuchs Early Childhood Center,PreK
-8531511.2625,4763320.6025,1821,100 North Calhoun Street,Baltimore,MD,21223,30.115,High,Baltimore City,Francis M. Wood Building # 178,9-12
-8560871.8422,4701679.3734,1822,2301 Scott Key Drive,District Heights,MD,20747,16.16,Elementary,Prince George's,Francis Scott Key Elementary School,PreK-6
-8526485.3056,4760297.5583,1823,1425 East Fort Avenue,Baltimore,MD,21230,30.181,Elementary/Middle,Baltimore City,Francis Scott Key Elementary/Middle School # 076,PreK-8
-8586368.274,4806869.5278,1824,3525 Bark Hill Road,Union Bridge,MD,21791,6.024,High,Carroll,Francis Scott Key High School,9-12
-8559452.8791,4690710.9736,1825,6720 Old Alexandria Ferry Road,Clinton,MD,20735,16.238,Elementary,Prince George's,Francis T. Evans Elementary School,PreK-5
-8540113.2074,4742744.7533,1826,7660 Ridge Chapel Road,Hanover,MD,21076,2.064,Elementary,Anne Arundel,Frank Hebron-Harman Elementary School,PreK-5
-8552971.2094,4788181.3328,1827,33 Cockeysmill Road,Reisterstown,MD,21136,3.15,Elementary,Baltimore,Franklin Elementary School,PreK-5
-8551266.9344,4786082.323,1828,12000 Reisterstown Road,Reisterstown,MD,21136,3.12,High,Baltimore,Franklin High School,9-12
-8552674.4419,4788528.0131,1829,10 Cockeysmill Road,Reisterstown,MD,21136,3.127,Middle,Baltimore,Franklin Middle School,6-8
-8531602.1058,4763468.0016,1830,1400 West Lexington Street,Baltimore,MD,21223,30.243,PreK-8,Baltimore City,Franklin Square # 095,PreK-8
-8547269.6901,4690355.541,1831,8000 Croom Road,Upper Marlboro,MD,20772,16.083,High,Prince George's,Frederick Douglass High School,9-12
-8533173.1561,4766866.7908,1832,2301 Gwynns Falls Parkway,Baltimore,MD,21217,30.111,High,Baltimore City,Frederick Douglass HS # 450,9-12
-8533417.1954,4762205.2076,1833,2501 Frederick Avenue,Baltimore,MD,21223,30.162,Elementary,Baltimore City,Frederick Elementary School # 260,PreK-5
-8618998.2074,4781439.2479,1834,650 Carroll Parkway,Frederick,MD,21701,10.009,High,Frederick,Frederick High School,9-12
-8565306.1905,4781888.1246,1835,5626 Sykesville Road,Sykesville,MD,21784,6.015,Elementary,Carroll,Freedom Elementary School,K-5
-8524856.1131,4741305.7857,1836,7904 Freetown Road,Glen Burnie,MD,21060,2.08,Elementary,Anne Arundel,Freetown Elementary School,PreK-5
-8568095.9866,4686222.8125,1837,10000 Allentown Road,Fort Washington,MD,20744,16.046,High,Prince George's,Friendly High School,9-12
-8572101.6518,4800089.8223,1838,1100 Gist Road,Westminster,MD,21157,6.038,Elementary,Carroll,Friendship Valley Elementary School,K-5
-8839365.4126,4817515.7244,1839,841 First Avenue,Friendsville,MD,21531,11.002,Elementary,Garrett,Friendsville Elementary School,PreK-5
-8592552.0487,4732545.3602,1840,9201 Scott Drive,Rockville,MD,20850,15.161,Middle,Montgomery,Frost (Robert) Middle School,6-8
-8786499.6229,4818307.6083,1841,260 Shaw Avenue,Frostburg,MD,21532,1.029,Elementary,Allegany,Frost Elementary School,PreK-5
-8418271.7972,4625468.2059,1842,208 West Main Street,Fruitland,MD,21826,22.017,Elementary,Wicomico,Fruitland Intermediate School,3-5
-8418062.6692,4624162.7344,1843,301 North Division Street,Fruitland,MD,21826,22.016,Elementary,Wicomico,Fruitland Primary School,PreK-2
-8517987.8969,4773482.794,1844,4400 Fullerton Avenue,Baltimore,MD,21236,3.004,Elementary,Baltimore,Fullerton Elementary School,PreK-5
-8562241.9381,4743335.6767,1845,11600 Scaggsville Road,Fulton,MD,20759,13.063,Elementary,Howard,Fulton Elementary School,K-5
-8649338.4633,4809457.8026,1846,23 Funkstown Road,Hagerstown,MD,21740,21.051,Elementary,Washington,Funkstown Elementary School,PreK
-8521788.4281,4768866.2651,1847,4633 Furley Avenue,Baltimore,MD,21206,30.256,Elementary,Baltimore City,Furley Elementary School # 206,K-5
-8530418.2281,4764671.258,1848,1200 North Pennsylvania Avenue,Baltimore,MD,21217,30.061,Elementary,Baltimore City,Furman L. Templeton Elementary School # 125,PreK-5
-8557721.0926,4707782.8753,1849,900 Nalley Road,Landover,MD,20785,16.208,Middle,Prince George's,G. James Gholson Middle School,7-8
-8593007.7102,4742279.8378,1850,35 North Summit Avenue,Gaithersburg,MD,20877,15.144,Elementary,Montgomery,Gaithersburg Elementary School,PreK-5
-8593394.0122,4741019.1923,1851,101 Education Boulevard,Gaithersburg,MD,20877,15.13,High,Montgomery,Gaithersburg High School,9-12
-8592514.5446,4742313.6502,1852,2 Teachers Way,Gaithersburg,MD,20877,15.068,Middle,Montgomery,Gaithersburg Middle School,6-8
-8588355.6094,4659002.0682,1853,4740 Pisgah Marbury Road,Marbury,MD,20658,8.029,Elementary,Charles,Gale-Bailey Elementary School,PreK-5
-8446710.8059,4770284.2861,1854,114 South Main Street,Galena,MD,21635,14.002,Elementary,Kent,Galena Elementary School,PreK-5
-8565586.4376,4730838.5603,1855,12612 Galway Drive,Silver Spring,MD,20904,15.213,Elementary,Montgomery,Galway Elementary School,PreK-5
-8521762.3203,4770271.2908,1856,5300 Belair Road,Baltimore,MD,21206,30.161,Elementary,Baltimore City,Gardenville Elementary School # 211,PreK-5
-8468060.1541,4752201.7991,1857,320 Calvert Street,Chestertown,MD,21620,14.006,Elementary,Kent,Garnett Elementary School,PreK-5
-8523621.7605,4771799.5091,1858,2800 Ailsa Avenue,Baltimore,MD,21214,30.21,PreK-8,Baltimore City,Garrett Heights Elementary/Middle School # 212,PreK-8
-8582322.9053,4726398.4707,1859,4810 Oxford Street,Garrett Park,MD,20896,15.048,Elementary,Montgomery,Garrett Park Elementary School,K-5
-8536422.7253,4769329.1866,1860,3910 Barrington Road,Baltimore,MD,21207,30.182,Middle,Baltimore City,Garrison Middle School # 042,6-8
-8570561.0246,4798576.9513,1861,45 Kate Wagner Road,Westminster,MD,21157,6.05,Alternate,Carroll,Gateway Alternative School,6-12
-8553825.7976,4718735.1048,1862,6701 97th Avenue,Seabrook,MD,20706,16.203,Elementary,Prince George's,Gaywood Elementary School,PreK-5
-8586576.7707,4664966.3634,1863,4990 Indian Head Highway,Indian Head,MD,20640,8.005,Middle,Charles,Gen. Smallwood Middle School,6-8
-8514991.8248,4760980.3253,1864,7855 Trappe Road,Baltimore,MD,21222,3.122,Middle,Baltimore,General John Stricker Middle School,6-8
-8530386.5023,4748167.9703,1865,525 Wellham Avenue,Glen Burnie,MD,21061,2.063,Elementary,Anne Arundel,George Cromwell Elementary School,1-5
-8480352.3466,4794084.4175,1866,810 Edmund Street,Aberdeen,MD,21001,12.052,Elementary,Harford,George D. Lisby Elementary School @ Hillsdale,PreK-5
-8521399.2184,4740648.1142,1867,7922 Outing Avenue,Pasadena,MD,21122,2.044,Middle,Anne Arundel,George Fox Middle School,6-8
-8531576.887,4765650.6811,1868,701 Gold Street,Baltimore,MD,21217,30.056,PreK-8,Baltimore City,George G. Kelson Elementary/Middle School Building # 157,PreK-8
-8536439.9185,4770125.6574,1869,4411 Garrison Boulevard,Baltimore,MD,21215,30.074,Special Education,Baltimore City,George W. F. McMechen Special Education High School # 177,9-12
-8528380.1199,4780569.7813,1870,938 North York Road,Towson,MD,21204,3.095,High,Baltimore,George Washington Carver Center for Arts and Technology,9-12
-8513818.3319,4614651.5879,1871,46155 Carver School Boulevard,Great Mills,MD,20634,18.032,Elementary,St. Mary's,George Washington Carver Elementary School,PreK-5
-8530292.3561,4762022.9652,1872,800 Scott Street,Baltimore,MD,21230,30.177,Elementary,Baltimore City,George Washington Elementary School # 022,PreK-5
-8790187.364,4804832.2541,1873,15600 Lower George's Creek Road SW,Lonaconing,MD,21539,1.001,Elementary,Allegany,George's Creek Elementary School,PreK-5
-8514668.6903,4714996.4446,1874,111 Dogwood Road,Annapolis,MD,21403,2.017,Elementary,Anne Arundel,Georgetown East Elementary School,PreK-5
-8578435.2471,4732540.7177,1875,3100 Regina Drive,Silver Spring,MD,20906,15.202,Elementary,Montgomery,Georgian Forest Elementary School,HS-5
-8517780.6332,4719016.1668,1876,200 Windell Avenue,Annapolis,MD,21401,2.132,Elementary,Anne Arundel,Germantown Elementary School,PreK-5
-8602374.0359,4746026.4866,1877,19110 Liberty Mill Road,Germantown,MD,20874,15.013,Elementary,Montgomery,Germantown Elementary School,K-5
-8600559.7366,4751142.5893,1878,12615 Royal Crown Drive,Germantown,MD,20876,15.273,Elementary,Montgomery,"Gibbs, Jr. (William B.) Elementary School",PreK-5
